,name,city,covid_site,date,Latitude,Longitude,postal,fsa,type
214,200 Wellington Street West - Rexall,Toronto,Yes,2021-03-10,43.645852,-79.387863,M5V3C7,M5V,Rexall
215,Rexall,Toronto,Yes,2021-03-29,43.6459076,-79.3878224,M5V3C7,M5V,Rexall
216,Islington Medical Pharmacy,Toronto,Yes,2021-03-10,43.6459171,-79.5235467,M8X1Y9,M8X,Other/Independent
217,388 King St. West�- Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6462412,-79.3926619,M5V1K2,M5V,Shoppers Drug Mart
218,200 Bay St. - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6465177,-79.3800808,M5J2J3,M5J,Shoppers Drug Mart
219,181 Bay Street - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6469771,-79.379275,M5J2T3,M5J,Shoppers Drug Mart
220,Loblaw Pharmacy,Toronto,Yes,2021-03-29,43.6473554,-79.4016963,M5V2B7,M5V,Loblaw
221,66 Wellington St. West - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6476696,-79.3810141,M5K1A1,M5K,Shoppers Drug Mart
222,3010 Bloor St. West - Shoppers Drug Mart,Etobicoke,Yes,2021-03-10,43.6477305,-79.5110433,M8X1C2,M8X,Shoppers Drug Mart
223,524 Queen St. West - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.647818,-79.4023038,M5V2B5,M5V,Shoppers Drug Mart
224,Rexall,Toronto,Yes,2021-03-29,43.6481342,-79.3794903,M5L1E7,M5L,Rexall
225,63 Front Street East - Rexall,Toronto,Yes,2021-03-10,43.6482103,-79.3738649,M5E1B3,M5E,Rexall
226,Canadian Compounding Pharmacy,Toronto,Yes,2021-03-10,43.648507,-79.5072291,M8X1B6,M8X,Other/Independent
227,1 First Canadian Place - Rexall,Toronto,Yes,2021-03-10,43.6486111,-79.3816667,M5X1C8,M5X,Rexall
228,69 Yonge St. - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.649001,-79.3776402,M5E1K3,M5E,Shoppers Drug Mart
229,4890 Dundas Street West - Rexall,Etobicoke,Yes,2021-03-29,43.6494535,-79.5285095,M9A1B5,M9A,Rexall
230,222 Lansdowne Avenue - Loblaw,Toronto,Yes,2021-03-10,43.649696,-79.4403251,M6K3C6,M6K,Loblaw
231,120 Adelaide Street W. - Rexall,Toronto,Yes,2021-03-10,43.6497566,-79.3830492,M5H1T1,M5H,Rexall
232,260 Queen St. West - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6498673,-79.3918351,M5V1Z8,M5V,Shoppers Drug Mart
233,Young's Pharmacy And Homecare,Georgetown,Yes,2021-03-29,43.6501473,-79.9267878,L7G3G2,L7G,Other/Independent
234,333 Bay St. - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6503406,-79.3805207,M5H2R2,M5H,Shoppers Drug Mart
235,250 University Ave - Rexall,Toronto,Yes,2021-03-10,43.6505493,-79.3870518,M5H3E5,M5H,Rexall
236,2223 Bloor Street West - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6506064,-79.4764527,M6S1N7,M6S,Shoppers Drug Mart
237,18 Jarvis St. - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6507187,-79.372168,M5E1N1,M5E,Shoppers Drug Mart
238,Healing Source Pharmacy,Toronto,Yes,2021-03-10,43.6510068,-79.4757716,M6S1N5,M6S,Other/Independent
239,200 Front Street East - Loblaw,Toronto,Yes,2021-03-10,43.6514188,-79.3659472,M5A4T9,M5A,Loblaw
240,Loblaw Pharmacy,Georgetown,Yes,2021-03-29,43.6514813,-79.9063946,L7G4A1,L7G,Loblaw
241,Mortar + Pestle Compounding Pharmacy,Toronto,Yes,2021-03-10,43.6521306,-79.4708218,M6S1M4,M6S,Other/Independent
242,285 Spadina Avenue - Rexall,Toronto,Yes,2021-03-10,43.6532479,-79.3978375,M5T2E6,M5T,Rexall
243,High Park,Toronto,Yes,2021-03-10,43.6533747,-79.4667907,M6P3K8,M6P,Other/Independent
244,725 College St. - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.654263,-79.4189143,M6G1C5,M6G,Shoppers Drug Mart
245,Rexall,Brampton,Yes,2021-04-03,43.6547754,-79.7439307,L6Y4E7,L6Y,Rexall
246,Loblaws,Toronto,Yes,2021-03-29,43.6556207,-79.4498001,M6R1X4,M6R,Loblaw
247,279 Yonge St.�- Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6556497,-79.380301,M5B1N8,M5B,Shoppers Drug Mart
248,600 The East Mall Unit 1 - Shoppers Drug Mart,Etobicoke,Yes,2021-03-10,43.6559004,-79.5658755,M9B4S1,M9B,Shoppers Drug Mart
249,595 Bay Street - Rexall,Toronto,Yes,2021-03-10,43.6562198,-79.3832909,M5G2C2,M5G,Rexall
250,129 Dundas Street East - Metro Drugs,Toronto,Yes,2021-03-10,43.6565539,-79.3761617,M5B2N6,M5B,Metro
251,600 University Avenue - Rexall,Toronto,Yes,2021-03-10,43.6575156,-79.3901743,M5G1X5,M5G,Rexall
252,474 Spadina Avenue - Rexall,Toronto,Yes,2021-03-10,43.6577255,-79.400333,M5T2G8,M5T,Rexall
253,1015 Lakeshore Blvd. East - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6582347,-79.3287763,M4M1B4,M4M,Shoppers Drug Mart
254,Jarvis St. Apothecary,Toronto,Yes,2021-03-10,43.6582621,-79.374726,M5B2C2,M5B,Other/Independent
255,Lingeman I.D.A. Pharmacy,Toronto,Yes,2021-03-11,43.6587064,-79.4880308,M6S3Z6,M6S,Other/Independent
256,2440 Dundas Street West - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6592201,-79.4530285,M6P1W9,M6P,Shoppers Drug Mart
257,777 Bay Street - Rexall,Toronto,Yes,2021-03-10,43.6604859,-79.3844559,M5G2C8,M5G,Rexall
258,17 Leslie Street - Loblaw,Toronto,Yes,2021-03-10,43.6608701,-79.3284242,M4M3H9,M4M,Loblaw
259,970 Queen St. East - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6612056,-79.3406589,M4M1J8,M4M,Shoppers Drug Mart
260,270 The Kingsway - Shoppers Drug Mart,Etobicoke,Yes,2021-03-10,43.6615135,-79.5197696,M9A3T7,M9A,Shoppers Drug Mart
261,958 Bloor St. West - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6616319,-79.428763,M6H1L6,M6H,Shoppers Drug Mart
262,465 Yonge St - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6618227,-79.3830287,M4Y1X4,M4Y,Shoppers Drug Mart
263,60 Carlton Street - Loblaw,Toronto,Yes,2021-03-10,43.6621911,-79.3802435,M5B1L1,M5B,Loblaw
264,Greendale Drugs,Toronto,Yes,2021-03-10,43.6630098,-79.3745838,M5A2K1,M5A,Other/Independent
265,Sanomed Pharmacy & Compounding Centre,Toronto,Yes,2021-03-11,43.6650475,-79.387829,M5S3A8,M5S,Other/Independent
266,Junction Chemist Pharmacy,Toronto,Yes,2021-03-10,43.6652578,-79.473926,M6P1T7,M6P,Other/Independent
267,63 Wellesley Street E. - Rexall,Toronto,Yes,2021-03-10,43.6653729,-79.3811801,M4Y1G7,M4Y,Rexall
268,Pharmasave,Toronto,Yes,2021-03-10,43.6653855,-79.4034771,M5S2T9,M5S,Pharmasave
269,3671 Dundas Street West - Loblaw,Etobicoke,Yes,2021-03-10,43.665388,-79.495905,M6S2T3,M6S,Loblaw
270,Loblaws,Etobicoke,Yes,2021-03-29,43.6654493,-79.4957853,M6S2T3,M6S,Loblaw
271,Dundas West Village Pharmacy,Toronto,Yes,2021-03-29,43.6656136,-79.4675601,M6P1Y8,M6P,Other/Independent
272,Junction Pharmacy,Toronto,Yes,2021-03-29,43.6656651,-79.4699271,M6P1Z3,M6P,Other/Independent
273,Rexall,Toronto,Yes,2021-03-29,43.6657664,-79.4071296,M5S1Y2,M5S,Rexall
274,539 Parliament Street - Rexall,Toronto,Yes,2021-03-10,43.6661388,-79.3683352,M4X1P7,M4X,Rexall
275,Rexall,Brampton,Yes,2021-03-29,43.6661412,-79.7375339,L6Y1N7,L6Y,Rexall
276,3446 Dundas Street West - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6661678,-79.4867346,M6S2S1,M6S,Shoppers Drug Mart
277,Symington Pharmacy,Toronto,Yes,2021-03-10,43.6664699,-79.4512356,M6P3X1,M6P,Other/Independent
278,1400 Dupont Street - Shoppers Drug Mart,Toronto,Yes,2021-03-29,43.6667712,-79.4473799,M6H2B2,M6H,Shoppers Drug Mart
279,Well+Good Pharmacy,Toronto,Yes,2021-03-10,43.6672314,-79.3812547,M4Y2E2,M4Y,Other/Independent
280,Snowden Pharmacy,Toronto,Yes,2021-03-10,43.6675767,-79.4002614,M5S1V8,M5S,Other/Independent
281,1245 Dupont Street - Rexall,Toronto,Yes,2021-03-10,43.6676544,-79.4420834,M6H2A6,M6H,Rexall
282,2525 St Clair Ave West - Walmart,Toronto,Yes,2021-03-10,43.6680541,-79.4845815,M6N4Z5,M6N,Walmart
283,236 Bloor St. West - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6683598,-79.3967611,M5S1T8,M5S,Shoppers Drug Mart
284,Total Health Pharmacy,Toronto,Yes,2021-03-10,43.6685011,-79.3380405,M4M1Z4,M4M,Other/Independent
285,Vina Pharmacy,Toronto,Yes,2021-03-10,43.6686901,-79.3372617,M4M1Z6,M4M,Other/Independent
286,449 Carlaw Ave - Loblaw,Toronto,Yes,2021-03-10,43.6688158,-79.3419791,M4K3H9,M4K,Loblaw
287,Beaches Pharmacy,Toronto,Yes,2021-03-10,43.6695158,-79.3014836,M4L1H9,M4L,Other/Independent
288,55 Bloor St. West - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6695878,-79.3886243,M4W1A5,M4W,Shoppers Drug Mart
289,565 Sherbourne Street - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6701586,-79.3756379,M4X1W7,M4X,Shoppers Drug Mart
290,2000 Queen St. East - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6701805,-79.3002078,M4L1J2,M4L,Shoppers Drug Mart
291,20 Bloor St. East - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6709974,-79.3849884,M4W3G7,M4W,Shoppers Drug Mart
292,620 Keele St. - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6717349,-79.4676787,M6N3E2,M6N,Shoppers Drug Mart
293,87 Avenue Road - Rexall,Toronto,Yes,2021-03-10,43.6719078,-79.3948697,M5R3R9,M5R,Rexall
294,"345 Bloor Street., Unit 3 - Rexall",Toronto,Yes,2021-03-10,43.6719243,-79.3782579,M4W1H7,M4W,Rexall
295,292 Dupont St. - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6749503,-79.4080207,M5R1V9,M5R,Shoppers Drug Mart
296,235 Danforth Avenue - Shoppers Drug Mart,Toronto,Yes,2021-03-11,43.6767537,-79.3553553,M4K1N2,M4K,Shoppers Drug Mart
297,180 Danforth Ave. - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6768251,-79.3570281,M4K1N1,M4K,Shoppers Drug Mart
298,City Pharmacy Remedy's Rx,Toronto,Yes,2021-03-10,43.6770696,-79.3553891,M4K1N4,M4K,Other/Independent
299,1027 Yonge Street - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6776412,-79.3894544,M4W2K9,M4W,Shoppers Drug Mart
300,160 Main Street South - Shoppers Drug Mart,Brampton,Yes,2021-03-29,43.6782516,-79.7476109,L6W2E1,L6W,Shoppers Drug Mart
301,755 Danforth Ave. - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6791604,-79.3422515,M4J1L2,M4J,Shoppers Drug Mart
302,250 Wincott Drive - Rexall,Weston,Yes,2021-03-10,43.679583,-79.5466,M9R2R5,M9R,Rexall
303,Lawlor Pharmasave,Toronto,Yes,2021-03-10,43.6805978,-79.288133,M4E1S7,M4E,Pharmasave
304,Pharmacare Drug Mart,Toronto,Yes,2021-03-10,43.680721,-79.3576452,M4K2P9,M4K,Other/Independent
305,523 St. Clair Ave. West - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6827448,-79.4191271,M6C1A1,M6C,Shoppers Drug Mart
306,Costco Pharmacy,Brampton,Yes,2021-03-29,43.6834157,-79.7122661,L6W4S1,L6W,Costco
307,Drug Store Pharmacy,Brampton,Yes,2021-03-29,43.6836958,-79.8154916,L7A2Y7,L7A,Other/Independent
308,Shoppers Drug Mart,Etobicoke,Yes,2021-03-29,43.683881,-79.564842,M9R1H5,M9R,Shoppers Drug Mart
309,1630 Danforth Avenue - Shoppers Drug Mart,Toronto,Yes,2021-03-11,43.683901,-79.3221898,M4C1H6,M4C,Shoppers Drug Mart
310,396 Saint Clair Ave - Loblaw,Toronto,Yes,2021-03-10,43.6841477,-79.4153394,M5P3N3,M5P,Loblaw
311,La Rose Pharmacy,Weston,Yes,2021-03-29,43.6857008,-79.5235907,M9P1B2,M9P,Other/Independent
312,Drug Store Pharmacy,Toronto,Yes,2021-03-29,43.686662,-79.4839226,M6M0A1,M6M,Other/Independent
313,2490 Gerrard St. East - Sobeys,Scarborough,Yes,2021-03-10,43.6878079,-79.2848414,M1N1W8,M1N,Sobeys
314,2494 Danforth Ave. - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6882324,-79.3035346,M4C1K9,M4C,Shoppers Drug Mart
315,Rexall,Toronto,Yes,2021-03-29,43.6884661,-79.3938,M4T2T5,M4T,Rexall
316,Ava Pharmacy,Toronto,Yes,2021-03-29,43.6884774,-79.3907408,M4T1M7,M4T,Other/Independent
317,50 Musgrave Street - Loblaw,Toronto,Yes,2021-03-10,43.6885028,-79.2882397,M4E3W2,M4E,Loblaw
318,Weston Jane Pharmacy,Toronto,Yes,2021-03-29,43.6890897,-79.495785,M6M4R3,M6M,Other/Independent
319,1507 Yonge St. - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6893843,-79.3941999,M4T1Z2,M4T,Shoppers Drug Mart
320,3003 Danforth Avenue - Metro,Toronto,Yes,2021-03-10,43.6896746,-79.2906481,M4C1M9,M4C,Metro
321,825 Coxwell Ave. - Pharmasave,Toronto,Yes,2021-03-10,43.6898713,-79.3248582,M4C3E7,M4C,Pharmasave
322,East York Pharmasave,Toronto,Yes,2021-03-10,43.6900078,-79.326603,M4C5T2,M4C,Pharmasave
323,Care and Health Pharmacy,Toronto,Yes,2021-03-10,43.6901834,-79.2934675,M4C1M1,M4C,Other/Independent
324,2600 Eglinton Ave West - Medicine Shoppe,Toronto,Yes,2021-03-10,43.6908356,-79.4729896,M6M1T5,M6M,Other/Independent
325,2343 Eglinton Ave. West - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6926252,-79.4627417,M6E2L6,M6E,Shoppers Drug Mart
326,New Caledonia Pharmacy,Toronto,Yes,2021-03-10,43.6933118,-79.4623036,M6E4V5,M6E,Other/Independent
327,1840 Eglinton Avenue West - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6958261,-79.4509313,M6E2J4,M6E,Shoppers Drug Mart
328,Northcliffe Pharmacy,Toronto,Yes,2021-03-10,43.6960021,-79.4478437,M6E2H7,M6E,Other/Independent
329,Rexall,Toronto,Yes,2021-03-29,43.6966927,-79.369391,M4G3T6,M4G,Rexall
330,Shoppers Drug Mart,Toronto,Yes,2021-03-29,43.6971001,-79.5014085,M9N2R2,M9N,Shoppers Drug Mart
331,Welcome Guardian Pharmacy,Toronto,Yes,2021-03-29,43.6976717,-79.3960999,M4S3C4,M4S,Guardian
332,Sam's I.D.A. Pharmacy,Toronto,Yes,2021-03-10,43.6987992,-79.3972615,M4S3E2,M4S,Other/Independent
333,Shoppers Drug Mart,Fergus,Yes,2021-03-29,43.698977,-80.3708237,N1M2R3,N1M,Shoppers Drug Mart
334,Keele-Ingram Pharmacy,Toronto,Yes,2021-03-10,43.6989823,-79.4755084,M6M3Z5,M6M,Other/Independent
335,Trailside Pharmacy,Fergus,Yes,2021-03-29,43.6990215,-80.3893792,N1M2W3,N1M,Other/Independent
336,11 Redway Road - Loblaw,Toronto,Yes,2021-03-10,43.6990972,-79.3597232,M4H1P6,M4H,Loblaw
337,1500 Woodbine Ave. - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.6992126,-79.3193571,M4C4G9,M4C,Shoppers Drug Mart
338,Whole Health Pharmacy,York,Yes,2021-03-10,43.6993661,-79.5025262,M9N2R3,M9N,Other/Independent
339,901 Eglinton Avenue West - Rexall,Toronto,Yes,2021-03-10,43.7004107,-79.4270751,M6C2C1,M6C,Rexall
340,Pharmasave Eagle Manor,Toronto,Yes,2021-04-02,43.7004533,-79.5156295,M9N3P5,M9N,Pharmasave
341,Friendly Care West King Pharmacy,Toronto,Yes,2021-03-10,43.7022456,-79.5224543,M9N1X7,M9N,Other/Independent
342,145 Marlee Avenue - Sobeys,Toronto,Yes,2021-03-10,43.7028027,-79.4412533,M6B3H3,M6B,Sobeys
343,Forest Hill Pharmacy,Toronto,Yes,2021-03-10,43.7034249,-79.4128462,M5N1A8,M5N,Other/Independent
344,Uptown Pharmacy,Toronto,Yes,2021-03-29,43.7048167,-79.4066513,M4R1B1,M4R,Other/Independent
345,45 Overlea Blvd. - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.7057953,-79.3460276,M4H1C3,M4H,Shoppers Drug Mart
346,812 O'Connor Dr. - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.7058539,-79.3128279,M4B2S9,M4B,Shoppers Drug Mart
347,1601 Bayview Avenue - Shoppers Drug Mart,York,Yes,2021-03-10,43.7063311,-79.375022,M4G3B5,M4G,Shoppers Drug Mart
348,I CARE Pharmacy Services,York,Yes,2021-03-10,43.7065383,-79.351572,M4H1H2,M4H,Other/Independent
349,Rexall,Brampton,Yes,2021-03-29,43.706743,-79.786987,L6Z0E6,L6Z,Rexall
350,Birchmount Pharmasave,Scarborough,Yes,2021-03-10,43.7069465,-79.2687238,M1K1N8,M1K,Pharmasave
351,42 Overlea Blvd - Costo,Park,Yes,2021-03-10,43.707102,-79.3480393,M4H1B8,M4H,Other/Independent
352,2300 Yonge Street - Rexall,Toronto,Yes,2021-03-10,43.7072693,-79.3996009,M4P1E4,M4P,Rexall
353,Drugstore Pharmacy,Brampton,Yes,2021-03-29,43.7077189,-79.7825675,L6V1K2,L6V,Other/Independent
354,759 Mount Pleasant Rd. - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.7077315,-79.3895818,M4S2N4,M4S,Shoppers Drug Mart
355,Demarco Pharmacy,Toronto,Yes,2021-03-29,43.7082127,-79.4781558,M6M4A5,M6M,Other/Independent
356,2549 Weston Road - Loblaw,Toronto,Yes,2021-03-10,43.70839,-79.533897,M9N2A7,M9N,Loblaw
357,Wal-Mart Pharmacy,Toronto,Yes,2021-03-29,43.7085041,-79.4733767,M6L1A5,M6L,Other/Independent
358,Glen Park Pharmacy,Toronto,Yes,2021-04-02,43.7085848,-79.4539933,M6B3S8,M6B,Other/Independent
359,2345 Yonge St. - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.7089492,-79.3978503,M4P1E4,M4P,Shoppers Drug Mart
360,123 Rexdale Boulevard - Shoppers Drug Mart,Etobicoke,Yes,2021-03-10,43.7110841,-79.5654365,M9W1P1,M9W,Shoppers Drug Mart
361,Wal-Mart Pharmacy,Toronto,Yes,2021-03-29,43.7138049,-79.5531438,M9W3W7,M9W,Other/Independent
362,Victoria Park Pharmacy,Toronto,Yes,2021-03-10,43.7139063,-79.2984113,M4B2L4,M4B,Other/Independent
363,1860 Bayview Avenue - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.7140566,-79.3778586,M4G0C3,M4G,Shoppers Drug Mart
364,Shoppers Drug Mart,Brampton,Yes,2021-03-29,43.7150307,-79.7214959,L6T3R5,L6T,Shoppers Drug Mart
365,770 Lawrence Ave West - Shoppers Drug Mart,York,Yes,2021-03-10,43.7151956,-79.4524299,M6A3C6,M6A,Shoppers Drug Mart
366,Metro Pharmacy,Brampton,Yes,2021-03-29,43.7154601,-79.7216982,L6T3R5,L6T,Metro
367,7205 Goreway Drive - Shoppers Drug Mart,Mississauga,Yes,2021-03-29,43.7182841,-79.6374099,L4T2T9,L4T,Shoppers Drug Mart
368,Allcures Pharmacy,Toronto,Yes,2021-03-10,43.7183786,-79.3300652,M3C1G7,M3C,Other/Independent
369,Shoppers Drug Mart,York,Yes,2021-03-29,43.7193258,-79.4328516,M6A2A1,M6A,Shoppers Drug Mart
370,Shoppers Drug Mart,York,Yes,2021-03-29,43.7203603,-79.5109429,M3L1A5,M3L,Shoppers Drug Mart
371,330 Queens Plate Dr - Fortinos,Etobicoke,Yes,2021-03-10,43.7217584,-79.5961609,M9W7J7,M9W,Other/Independent
372,Wal-Mart Pharmacy,Toronto,Yes,2021-03-29,43.7224301,-79.510771,M3M1A4,M3M,Other/Independent
373,1500 Avenue Road - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.722525,-79.4161207,M5M3X2,M5M,Shoppers Drug Mart
374,825 Don Mills Road - Loblaw,Toronto,Yes,2021-03-10,43.7227042,-79.3375083,M3C1V4,M3C,Loblaw
375,Shoppers Drug Mart,Toronto,Yes,2021-03-29,43.723647,-79.30042,M1L2K1,M1L,Shoppers Drug Mart
376,Rexall,Toronto,Yes,2021-03-29,43.7237804,-79.4887557,M3M0B2,M3M,Rexall
377,3401 Dufferin Street - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.7251083,-79.4528087,M6A2T9,M6A,Shoppers Drug Mart
378,2999 Kingston Rd. - Shoppers Drug Mart,Scarborough,Yes,2021-03-10,43.7252846,-79.2305937,M1M1P1,M1M,Shoppers Drug Mart
379,Premier Pharmacy and Compounding Centre,Toronto,Yes,2021-03-10,43.725378,-79.4309518,M6A2B7,M6A,Other/Independent
380,1115 Wilson Avenue - Rexall,Toronto,Yes,2021-03-10,43.725741,-79.4830004,M3M1H2,M3M,Rexall
381,1084 Wilson Ave. - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.7282615,-79.4808439,M3K1G6,M3K,Shoppers Drug Mart
382,1900 Eglinton Ave East - Walmart,Scarborough,Yes,2021-03-10,43.7283577,-79.2955271,M1L2L9,M1L,Walmart
383,Listowel Remedy's Rx,Listowel,Yes,2021-03-29,43.730309,-80.9688021,N4W3T1,N4W,Other/Independent
384,Lefko Pharmasave #794,Toronto,Yes,2021-03-10,43.7308124,-79.4673782,M3K1E5,M3K,Pharmasave
385,Main Drug Mart,Toronto,Yes,2021-03-10,43.7309565,-79.3057989,M1R1P7,M1R,Other/Independent
386,100 Billy Bishop Way - Costco,York,Yes,2021-03-10,43.7310297,-79.4559733,M3K2C8,M3K,Costco
387,25 Great Lakes Drive - Shoppers Drug Mart,Brampton,Yes,2021-03-29,43.7315552,-79.7604465,L6R2S5,L6R,Shoppers Drug Mart
388,Nhatrang Drug Mart,Toronto,Yes,2021-03-10,43.7315591,-79.463995,M3K1E2,M3K,Other/Independent
389,HealthSmart Pharmasave,Scarborough,Yes,2021-03-10,43.7320812,-79.2672493,M1K5G8,M1K,Pharmasave
390,3366 Yonge St. - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.7323488,-79.4045109,M4N2M7,M4N,Shoppers Drug Mart
391,3402 Yonge Street - Rexall,Toronto,Yes,2021-03-10,43.7330711,-79.4042829,M4N2M9,M4N,Rexall
392,11965 Hurontario Street - Shoppers Drug Mart,Brampton,Yes,2021-03-29,43.7338349,-79.8231815,L6Z4P7,L6Z,Shoppers Drug Mart
393,930 North Park Drive - Shoppers Drug Mart,Brampton,Yes,2021-03-29,43.7346054,-79.7444674,L6S3Y5,L6S,Shoppers Drug Mart
394,Canada Chemists,Toronto,Yes,2021-03-29,43.734785,-79.419593,M5M4A3,M5M,Other/Independent
395,Healing Arts Pharmacy,Toronto,Yes,2021-03-29,43.7354112,-79.3480078,M3C2J2,M3C,Other/Independent
396,2047 Avenue Road - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.7362764,-79.4197057,M5M4A7,M5M,Shoppers Drug Mart
397,2751 Eglinton Ave East - Shoppers Drug Mart,Scarborough,Yes,2021-03-10,43.7363941,-79.2474937,M1J2C7,M1J,Shoppers Drug Mart
398,Bathurst Wilson I.D.A. Pharmacy,Toronto,Yes,2021-03-10,43.7371923,-79.4366764,M3H1S8,M3H,Other/Independent
399,Rexall,Scarborough,Yes,2021-03-29,43.7373179,-79.2494319,M1K2S3,M1K,Rexall
400,Pharmasave,Toronto,Yes,2021-03-10,43.7375271,-79.2173581,M1M1R4,M1M,Pharmasave
401,Pharma Trust Drug Mart,Downsview,Yes,2021-04-02,43.7395064,-79.5118365,M3L1Y8,M3L,Other/Independent
402,3874 Bathurst Street - Shoppers Drug Mart,York,Yes,2021-03-10,43.7411737,-79.4353135,M3H3N3,M3H,Shoppers Drug Mart
403,Drug Store Pharmacy,Etobicoke,Yes,2021-03-29,43.7416936,-79.5843728,M9V1B4,M9V,Other/Independent
404,1450 Lawrence Ave East - Nofrills,Scarborough,Yes,2021-03-10,43.7424568,-79.3108174,M4A2S8,M4A,Other/Independent
405,2528 Bayview Ave. - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.7470647,-79.3849562,M2L1A9,M2L,Shoppers Drug Mart
406,2251 Lawrence Ave East - Shoppers Drug Mart,Scarborough,Yes,2021-03-10,43.7487442,-79.2763879,M1P2P5,M1P,Shoppers Drug Mart
407,2550 Finch Ave West - Shoppers Drug Mart,York,Yes,2021-03-29,43.7490485,-79.5603217,M9M2G3,M9M,Shoppers Drug Mart
408,Lawrence Pharmacy,Scarborough,Yes,2021-03-10,43.7517056,-79.2615008,M1P2S2,M1P,Other/Independent
409,Cassandra Pharmacy,Toronto,Yes,2021-03-29,43.7524704,-79.3140955,M1R1V2,M1R,Other/Independent
410,2650 Lawrence Avenue E - Sobeys,Scarborough,Yes,2021-03-10,43.752733,-79.264041,M1P2S1,M1P,Sobeys
411,1859 Leslie St. - Shoppers Drug Mart,Toronto,Yes,2021-03-10,43.754517,-79.359184,M3B2M1,M3B,Shoppers Drug Mart
412,Shoppers Drug Mart,Scarborough,Yes,2021-03-29,43.7546876,-79.2446318,M1J1K2,M1J,Shoppers Drug Mart
413,3975 Jane St. - Shoppers Drug Mart,York,Yes,2021-03-29,43.7561964,-79.5157784,M3N2K1,M3N,Shoppers Drug Mart
414,Shoppers Drug Mart,York,Yes,2021-03-29,43.7562205,-79.4395338,M3H2S1,M3H,Shoppers Drug Mart
415,Shih Pharmacy,Rexdale,Yes,2021-03-29,43.7566065,-79.5894024,M9V4P2,M9V,Other/Independent
416,85 Ellesmere Rd. - Shoppers Drug Mart,Scarborough,Yes,2021-03-10,43.7570595,-79.3134587,M1R4B7,M1R,Shoppers Drug Mart
417,3401 Lawrence Ave East - Loblaw,Scarborough,Yes,2021-03-10,43.7575482,-79.2304055,M1H1B2,M1H,Loblaw
418,Health Corner Pharmacy,Scarborough,Yes,2021-03-29,43.758913,-79.3150402,M1R1V5,M1R,Other/Independent
419,York Gate IDA Drugmart,York,Yes,2021-03-29,43.7589862,-79.5188033,M3N3A1,M3N,IDA
420,1411 Warden Ave - Costco,Scarborough,Yes,2021-03-10,43.7594111,-79.2976102,M1R2S3,M1R,Costco
421,Pharmasave Cedarcourt Pharmacy,Scarborough,Yes,2021-03-10,43.7597868,-79.2270078,M1H1A9,M1H,Pharmasave
422,629 Markham Road - Shoppers Drug Mart,Scarborough,Yes,2021-03-10,43.7601551,-79.2253571,M1H2A4,M1H,Shoppers Drug Mart
423,4789 Yonge Street - Rexall,Toronto,Yes,2021-03-10,43.7613561,-79.4102084,M2N0G3,M2N,Rexall
