OGF_ID,CLASS_SUBT,CLASS_SU_1,OFFICIAL_M,MUNID,MAH_CODE,MUNICIPAL_,ASSESSMENT,MUNICIPA_1,MUNICIPA_2,UPPER_TIER,UPPER_TI_1,GEOG_UNIT_,GEOMETRY_U,EFFECTIVE_,SYSTEM_DAT,OBJECTID,SHAPEAREA,SHAPELEN,NUMPOINTS,all_pharmacies,%_chosen
67916326,Lower Tier Municipality,95,TOWNSHIP OF AMARANTH,22008,43601,Mainland,2208,TOWNSHIP OF,AMARANTH,,COUNTY OF DUFFERIN,2563,1970-01-01,2017-01-09,2019-04-01,19105,0,0,0,0,
67906568,Single Tier Municipality,96,TOWNSHIP OF ARMOUR,49019,86601,Mainland,4919,TOWNSHIP OF,ARMOUR,,,2565,1970-01-01,2017-01-09,2019-04-01,19121,0,0,0,0,
67916257,Lower Tier Municipality,95,MUNICIPALITY OF BRIGHTON,14005,61407,Islands,1408,MUNICIPALITY OF,BRIGHTON,,COUNTY OF NORTHUMBERLAND,2563,1970-01-01,2017-01-09,2019-04-01,19137,0,0,0,0,
67916908,Lower Tier Municipality,95,TOWN OF DEEP RIVER,47096,69402,Islands,4796,TOWN OF,DEEP RIVER,,COUNTY OF RENFREW,2563,1970-01-01,2017-01-09,2019-04-01,19249,0,0,0,0,
67906764,Single Tier Municipality,96,MUNICIPALITY OF HURON SHORES,57023,80620,Mainland,5724,MUNICIPALITY OF,HURON SHORES,,,2565,1970-01-01,2017-01-09,2019-04-01,19265,0,0,0,0,
67906717,Single Tier Municipality,96,TOWNSHIP OF CHAMBERLAIN,54054,90605,Mainland,5454,TOWNSHIP OF,CHAMBERLAIN,,,2565,1970-01-01,2017-01-09,2019-04-01,19297,0,0,0,0,
67916851,Lower Tier Municipality,95,TOWNSHIP OF MCNAB/BRAESIDE,47003,69628,Mainland,4701,TOWNSHIP OF,MCNAB/BRAESIDE,,COUNTY OF RENFREW,2563,1970-01-01,2017-01-09,2019-04-01,19329,0,0,0,0,
67916854,Lower Tier Municipality,95,TOWNSHIP OF MCNAB/BRAESIDE,47003,69628,Water,4701,TOWNSHIP OF,MCNAB/BRAESIDE,,COUNTY OF RENFREW,2563,1970-01-01,2017-01-09,2019-04-01,19361,0,0,0,0,
67916609,Lower Tier Municipality,95,MUNICIPALITY OF KINCARDINE,41020,41625,Islands,4108,MUNICIPALITY OF,KINCARDINE,,COUNTY OF BRUCE,2563,1970-01-01,2017-01-09,2019-04-01,19377,0,0,0,0,
67906645,Single Tier Municipality,96,MUNICIPALITY OF KILLARNEY,52003,88411,Islands,5136,MUNICIPALITY OF,KILLARNEY,,,2565,2015-09-25,2017-01-09,2019-04-01,19393,0,0,0,0,
67906744,Single Tier Municipality,96,VILLAGE OF HILTON BEACH,57006,80501,Water,5706,VILLAGE OF,HILTON BEACH,,,2565,1970-01-01,2017-01-09,2019-04-01,19409,0,0,0,0,
67916298,Lower Tier Municipality,95,TOWN OF WHITBY,18009,10404,Water,1809,TOWN OF,WHITBY,,REGIONAL MUNICIPALITY OF DURHAM,2563,1970-01-01,2017-01-09,2019-04-01,19473,0,0,0,0,
67906829,Single Tier Municipality,96,TOWNSHIP OF EMO,59019,87607,Water,5919,TOWNSHIP OF,EMO,,,2565,1970-01-01,2017-01-09,2019-04-01,19489,0,0,0,0,
67906457,Single Tier Municipality,96,HALDIMAND COUNTY,28005,12102,Islands,2810,-,HALDIMAND COUNTY,,,2565,1970-01-01,2017-01-09,2019-04-01,19505,0,0,0,0,
67916736,Lower Tier Municipality,95,TOWNSHIP OF TAY,43070,70625,Water,4353,TOWNSHIP OF,TAY,,COUNTY OF SIMCOE,2563,1970-01-01,2017-01-09,2019-04-01,19521,0,0,0,0,
67916780,Lower Tier Municipality,95,TOWNSHIP OF MUSKOKA LAKES,44053,33603,Water,4453,TOWNSHIP OF,MUSKOKA LAKES,,DISTRICT MUNICIPALITY OF MUSKOKA,2563,1970-01-01,2017-01-09,2019-04-01,19537,0,0,0,0,
67916558,Lower Tier Municipality,95,TOWNSHIP OF ADELAIDE-METCALFE,39010,59618,Mainland,3946,TOWNSHIP OF,ADELAIDE-METCALFE,,COUNTY OF MIDDLESEX,2563,2017-01-09,2017-01-09,2019-04-01,19569,0,0,0,0,
67916236,Lower Tier Municipality,95,TOWNSHIP OF MADOC,12036,51610,Mainland,1236,TOWNSHIP OF,MADOC,,COUNTY OF HASTINGS,2563,1970-01-01,2017-01-09,2019-04-01,19585,0,0,0,0,
67906754,Single Tier Municipality,96,TOWNSHIP OF JOHNSON,57016,80605,Islands,5716,TOWNSHIP OF,JOHNSON,,,2565,1970-01-01,2017-01-09,2019-04-01,19601,0,0,0,0,
67906684,Single Tier Municipality,96,TOWNSHIP OF HARLEY,54026,90610,Mainland,5426,TOWNSHIP OF,HARLEY,,,2565,1970-01-01,2017-01-09,2019-04-01,19633,0,0,0,0,
67916906,Lower Tier Municipality,95,TOWN OF LAURENTIAN HILLS,47091,69406,Mainland,4792,TOWN OF,LAURENTIAN HILLS,,COUNTY OF RENFREW,2563,1970-01-01,2017-01-09,2019-04-01,19649,0,0,0,0,
67916316,Lower Tier Municipality,95,TOWN OF GEORGINA,19070,27408,Islands,1970,TOWN OF,GEORGINA,,REGIONAL MUNICIPALITY OF YORK,2563,1970-01-01,2017-01-09,2019-04-01,19665,0,0,0,0,
67916071,Lower Tier Municipality,95,MUNICIPALITY OF SOUTH DUNDAS,1016,71614,Water,506,MUNICIPALITY OF,SOUTH DUNDAS,,"UNITED COUNTIES OF STORMONT, DUNDAS AND GLENGARRY",2563,1970-01-01,2017-01-09,2019-04-01,19697,0,0,0,0,
67906721,Single Tier Municipality,96,TOWNSHIP OF GAUTHIER,54066,90618,Mainland,5466,TOWNSHIP OF,GAUTHIER,,,2565,1970-01-01,2017-01-09,2019-04-01,17681,0,0,0,0,
67916367,Lower Tier Municipality,95,TOWNSHIP OF WAINFLEET,26014,18601,Water,2714,TOWNSHIP OF,WAINFLEET,,REGIONAL MUNICIPALITY OF NIAGARA,2563,1970-01-01,2017-01-09,2019-04-01,17745,0,0,0,0,
67916631,Lower Tier Municipality,95,TOWN OF SOUTH BRUCE PENINSULA,41053,41407,Water,4102,TOWN OF,SOUTH BRUCE PENINSULA,,COUNTY OF BRUCE,2563,1970-01-01,2017-01-09,2019-04-01,17761,0,0,0,0,
67906748,Single Tier Municipality,96,TOWNSHIP OF LAIRD,57011,80606,Islands,5711,TOWNSHIP OF,LAIRD,,,2565,1970-01-01,2017-01-09,2019-04-01,17793,0,0,0,0,
67916346,Lower Tier Municipality,95,CITY OF BURLINGTON,24002,14101,Water,2402,CITY OF,BURLINGTON,,REGIONAL MUNICIPALITY OF HALTON,2563,1970-01-01,2017-01-09,2019-04-01,17809,0,0,0,0,
67916093,Lower Tier Municipality,95,TOWN OF HAWKESBURY,2008,67401,Islands,208,TOWN OF,HAWKESBURY,,UNITED COUNTIES OF PRESCOTT AND RUSSELL,2563,1970-01-01,2017-01-09,2019-04-01,15361,0,0,0,0,
67906551,Single Tier Municipality,96,TOWNSHIP OF THE ARCHIPELAGO,49005,86621,Islands,4905,TOWNSHIP OF,THE ARCHIPELAGO,,,2565,1970-01-01,2017-01-09,2019-04-01,15377,0,0,0,0,
67916506,Lower Tier Municipality,95,TOWN OF TECUMSEH,37043,45414,Water,3744,TOWN OF,TECUMSEH,,COUNTY OF ESSEX,2563,1970-01-01,2017-01-09,2019-04-01,15393,0,0,0,0,
67906444,Single Tier Municipality,96,CITY OF QUINTE WEST,12010,51104,Water,1204,CITY OF,QUINTE WEST,,,2565,1970-01-01,2017-01-09,2019-04-01,15409,0,0,0,0,
67906792,Single Tier Municipality,96,MUNICIPALITY OF NEEBING,58001,89606,Islands,5801,MUNICIPALITY OF,NEEBING,,,2565,1970-01-01,2017-01-09,2019-04-01,15425,0,0,0,0,
67906779,Single Tier Municipality,96,"TOWNSHIP OF MACDONALD, MEREDITH AND ABERDEEN ADDITIONAL",57051,80607,Islands,5751,TOWNSHIP OF,"MACDONALD, MEREDITH AND ABERDEEN ADDITIONAL",,,2565,1970-01-01,2017-01-09,2019-04-01,15457,0,0,0,0,
67916536,Lower Tier Municipality,95,CITY OF SARNIA,38030,54102,Water,3829,CITY OF,SARNIA,,COUNTY OF LAMBTON,2563,1970-01-01,2017-01-09,2019-04-01,15489,0,0,0,0,
67906567,Single Tier Municipality,96,TOWN OF KEARNEY,49018,86401,Mainland,4918,TOWN OF,KEARNEY,,,2565,1970-01-01,2017-01-09,2019-04-01,15521,0,0,0,0,
67906675,Single Tier Municipality,96,TOWN OF LATCHFORD,54006,90406,Mainland,5406,TOWN OF,LATCHFORD,,,2565,1970-01-01,2017-01-09,2019-04-01,15569,0,0,0,0,
67906629,Single Tier Municipality,96,TOWN OF GORE BAY,51026,83401,Water,5126,TOWN OF,GORE BAY,,,2565,1970-01-01,2017-01-09,2019-04-01,15585,0,0,0,0,
67906737,Single Tier Municipality,96,TOWNSHIP OF JOCELYN,57001,80604,Mainland,5701,TOWNSHIP OF,JOCELYN,,,2565,1970-01-01,2017-01-09,2019-04-01,15601,0,0,0,0,
67916722,Lower Tier Municipality,95,TOWN OF WASAGA BEACH,43064,70408,Water,4364,TOWN OF,WASAGA BEACH,,COUNTY OF SIMCOE,2563,1970-01-01,2017-01-09,2019-04-01,15633,0,0,0,0,
67906758,Single Tier Municipality,96,TOWNSHIP OF PLUMMER ADDITIONAL,57019,80609,Mainland,5719,TOWNSHIP OF,PLUMMER ADDITIONAL,,,2565,1970-01-01,2017-01-09,2019-04-01,15665,0,0,0,0,
67916744,Lower Tier Municipality,95,TOWN OF PENETANGUISHENE,43072,70406,Water,4372,TOWN OF,PENETANGUISHENE,,COUNTY OF SIMCOE,2563,1970-01-01,2017-01-09,2019-04-01,15681,0,0,0,0,
67916752,Lower Tier Municipality,95,TOWN OF MIDLAND,43074,70404,Water,4374,TOWN OF,MIDLAND,,COUNTY OF SIMCOE,2563,1970-01-01,2017-01-09,2019-04-01,15713,0,0,0,0,
67916057,Lower Tier Municipality,95,TOWNSHIP OF SOUTH GLENGARRY,1002,71616,Water,101,TOWNSHIP OF,SOUTH GLENGARRY,,"UNITED COUNTIES OF STORMONT, DUNDAS AND GLENGARRY",2563,1970-01-01,2017-01-09,2019-04-01,15729,0,0,0,0,
67916129,Lower Tier Municipality,95,TOWNSHIP OF AUGUSTA,7006,56601,Islands,706,TOWNSHIP OF,AUGUSTA,,UNITED COUNTIES OF LEEDS AND GRENVILLE,2563,1970-01-01,2017-01-09,2019-04-01,15745,0,0,0,0,
67916059,Lower Tier Municipality,95,TOWNSHIP OF SOUTH STORMONT,1009,71618,Islands,406,TOWNSHIP OF,SOUTH STORMONT,,"UNITED COUNTIES OF STORMONT, DUNDAS AND GLENGARRY",2563,1970-01-01,2017-01-09,2019-04-01,15777,0,0,0,0,
67906820,Single Tier Municipality,96,TOWNSHIP OF ALBERTON,59011,87601,Islands,5911,TOWNSHIP OF,ALBERTON,,,2565,1970-01-01,2017-01-09,2019-04-01,15809,0,0,0,0,
67906805,Single Tier Municipality,96,TOWNSHIP OF DORION,58034,89602,Mainland,5834,TOWNSHIP OF,DORION,,,2565,1970-01-01,2017-01-09,2019-04-01,15825,0,0,0,0,
67906626,Single Tier Municipality,96,MUNICIPALITY OF GORDON / BARRIE ISLAND,51024,83607,Water,5124,MUNICIPALITY OF,GORDON / BARRIE ISLAND,,,2565,1970-01-01,2009-01-20,2019-04-01,15841,0,0,0,0,
67906782,Single Tier Municipality,96,CITY OF SAULT STE. MARIE,57061,80101,Islands,5761,CITY OF,SAULT STE. MARIE,,,2565,1970-01-01,2017-01-09,2019-04-01,15905,0,0,0,0,
67916243,Lower Tier Municipality,95,TOWNSHIP OF LIMERICK,12051,51609,Mainland,1251,TOWNSHIP OF,LIMERICK,,COUNTY OF HASTINGS,2563,1970-01-01,2017-01-09,2019-04-01,15921,0,0,0,0,
67916220,Lower Tier Municipality,95,TOWNSHIP OF TYENDINAGA,12001,51618,Mainland,1201,TOWNSHIP OF,TYENDINAGA,,COUNTY OF HASTINGS,2563,1970-01-01,2017-01-09,2019-04-01,15937,0,0,0,0,
67906570,Single Tier Municipality,96,TOWNSHIP OF RYERSON,49024,86617,Mainland,4924,TOWNSHIP OF,RYERSON,,,2565,1970-01-01,2017-01-09,2019-04-01,15953,0,0,0,0,
67916119,Lower Tier Municipality,95,TOWNSHIP OF EDWARDSBURGH/CARDINAL,7003,56620,Islands,701,TOWNSHIP OF,EDWARDSBURGH/CARDINAL,,UNITED COUNTIES OF LEEDS AND GRENVILLE,2563,1970-01-01,2017-01-09,2019-04-01,15969,0,0,0,0,
67916472,Lower Tier Municipality,95,MUNICIPALITY OF LEAMINGTON,37003,45413,Islands,3706,MUNICIPALITY OF,LEAMINGTON,,COUNTY OF ESSEX,2563,1970-01-01,2017-01-09,2019-04-01,15985,0,0,0,0,
67916461,Lower Tier Municipality,95,TOWNSHIP OF SOUTHWOLD,34024,44606,Water,3424,TOWNSHIP OF,SOUTHWOLD,,COUNTY OF ELGIN,2563,1970-01-01,2017-01-09,2019-04-01,16049,0,0,0,0,
67906531,Single Tier Municipality,96,TOWN OF MATTAWA,48021,85403,Water,4821,TOWN OF,MATTAWA,,,2565,1970-01-01,2017-01-09,2019-04-01,16081,0,0,0,0,
67916104,Lower Tier Municipality,95,TOWNSHIP OF ALFRED AND PLANTAGENET,2030,67612,Water,231,TOWNSHIP OF,ALFRED AND PLANTAGENET,,UNITED COUNTIES OF PRESCOTT AND RUSSELL,2563,1970-01-01,2017-01-09,2019-04-01,16097,0,0,0,0,
67906809,Single Tier Municipality,96,TOWNSHIP OF SCHREIBER,58051,89611,Mainland,5851,TOWNSHIP OF,SCHREIBER,,,2565,1970-01-01,2017-01-09,2019-04-01,16129,0,0,0,0,
67906603,Single Tier Municipality,96,TOWNSHIP OF ASSIGINACK,51011,83601,Islands,5111,TOWNSHIP OF,ASSIGINACK,,,2565,1970-01-01,2017-01-09,2019-04-01,16145,0,0,0,0,
67916128,Lower Tier Municipality,95,TOWNSHIP OF EDWARDSBURGH/CARDINAL,7003,56620,Water,701,TOWNSHIP OF,EDWARDSBURGH/CARDINAL,,UNITED COUNTIES OF LEEDS AND GRENVILLE,2563,1970-01-01,2017-01-09,2019-04-01,16209,0,0,0,0,
67916868,Lower Tier Municipality,95,TOWNSHIP OF HORTON,47046,69613,Mainland,4746,TOWNSHIP OF,HORTON,,COUNTY OF RENFREW,2563,1970-01-01,2017-01-09,2019-04-01,16225,0,0,0,0,
67906795,Single Tier Municipality,96,CITY OF THUNDER BAY,58004,89101,Islands,5804,CITY OF,THUNDER BAY,,,2565,1970-01-01,2017-01-09,2019-04-01,16257,0,0,0,0,
67906502,Single Tier Municipality,96,TOWNSHIP OF PELEE,37001,45609,Mainland,3701,TOWNSHIP OF,PELEE,,,2565,1970-01-01,2017-01-09,2019-04-01,16353,0,0,0,0,
67906772,Single Tier Municipality,96,TOWN OF SPANISH,57039,80618,Mainland,5739,TOWN OF,SPANISH,,,2565,1970-01-01,2017-01-09,2019-04-01,16385,0,0,0,0,
67916101,Lower Tier Municipality,95,TOWNSHIP OF ALFRED AND PLANTAGENET,2030,67612,Islands,231,TOWNSHIP OF,ALFRED AND PLANTAGENET,,UNITED COUNTIES OF PRESCOTT AND RUSSELL,2563,1970-01-01,2017-01-09,2019-04-01,16401,0,0,0,0,
67916353,Lower Tier Municipality,95,TOWN OF FORT ERIE,26003,18401,Water,2703,TOWN OF,FORT ERIE,,REGIONAL MUNICIPALITY OF NIAGARA,2563,1970-01-01,2017-01-09,2019-04-01,16433,0,0,0,0,
67916614,Lower Tier Municipality,95,MUNICIPALITY OF KINCARDINE,41020,41625,Water,4108,MUNICIPALITY OF,KINCARDINE,,COUNTY OF BRUCE,2563,1970-01-01,2017-01-09,2019-04-01,16465,0,0,0,0,
67906668,Single Tier Municipality,96,TOWNSHIP OF SABLES-SPANISH RIVERS,52019,88621,Water,5218,TOWNSHIP OF,SABLES-SPANISH RIVERS,,,2565,2019-04-01,2019-03-27,2019-04-01,16497,0,0,0,0,
67906751,Single Tier Municipality,96,TOWNSHIP OF TARBUTT,57014,80612,Islands,5714,TOWNSHIP OF,TARBUTT,,,2565,1970-01-01,2018-06-14,2019-04-01,16529,0,0,0,0,
67916145,Lower Tier Municipality,95,TOWNSHIP OF FRONT OF YONGE,7017,56615,Water,806,TOWNSHIP OF,FRONT OF YONGE,,UNITED COUNTIES OF LEEDS AND GRENVILLE,2563,1970-01-01,2017-01-09,2019-04-01,16561,0,0,0,0,
67906836,Single Tier Municipality,96,TOWNSHIP OF DAWSON,59040,87613,Mainland,5934,TOWNSHIP OF,DAWSON,,,2565,1970-01-01,2017-01-09,2019-04-01,16609,0,0,0,0,
67916384,Lower Tier Municipality,95,TOWN OF NIAGARA-ON-THE-LAKE,26047,18404,Water,2627,TOWN OF,NIAGARA-ON-THE-LAKE,,REGIONAL MUNICIPALITY OF NIAGARA,2563,2012-12-07,2017-01-09,2019-04-01,16657,0,0,0,0,
67906403,Single Tier Municipality,96,CITY OF CORNWALL,1012,71101,Water,402,CITY OF,CORNWALL,,,2565,1970-01-01,2017-01-09,2019-04-01,16673,0,0,0,0,
67916621,Lower Tier Municipality,95,TOWN OF SAUGEEN SHORES,41043,41408,Islands,4110,TOWN OF,SAUGEEN SHORES,,COUNTY OF BRUCE,2563,1970-01-01,2017-01-09,2019-04-01,16689,0,0,0,0,
67906714,Single Tier Municipality,96,MUNICIPALITY OF CHARLTON AND DACK,54047,90620,Mainland,5447,MUNICIPALITY OF,CHARLTON AND DACK,,,2565,1970-01-01,2017-01-09,2019-04-01,16753,0,0,0,0,
67916377,Lower Tier Municipality,95,CITY OF NIAGARA FALLS,26043,18101,Islands,2725,CITY OF,NIAGARA FALLS,,REGIONAL MUNICIPALITY OF NIAGARA,2563,2012-12-07,2017-01-09,2019-04-01,16769,0,0,0,0,
67916895,Lower Tier Municipality,95,TOWN OF PETAWAWA,47077,69405,Islands,4779,TOWN OF,PETAWAWA,,COUNTY OF RENFREW,2563,1970-01-01,2017-01-09,2019-04-01,16785,0,0,0,0,
67916911,Lower Tier Municipality,95,TOWN OF DEEP RIVER,47096,69402,Water,4796,TOWN OF,DEEP RIVER,,COUNTY OF RENFREW,2563,1970-01-01,2017-01-09,2019-04-01,16801,0,0,0,0,
67906596,Single Tier Municipality,96,TOWNSHIP OF TEHKUMMAH,51001,83611,Mainland,5101,TOWNSHIP OF,TEHKUMMAH,,,2565,1970-01-01,2017-01-09,2019-04-01,16817,0,0,0,0,
67916079,Lower Tier Municipality,95,TOWNSHIP OF EAST HAWKESBURY,2001,67606,Islands,201,TOWNSHIP OF,EAST HAWKESBURY,,UNITED COUNTIES OF PRESCOTT AND RUSSELL,2563,1970-01-01,2017-01-09,2019-04-01,16833,0,0,0,0,
67906633,Single Tier Municipality,96,TOWNSHIP OF BURPEE AND MILLS,51028,83604,Water,5128,TOWNSHIP OF,BURPEE AND MILLS,,,2565,1970-01-01,2017-01-09,2019-04-01,16881,0,0,0,0,
67906741,Single Tier Municipality,96,TOWNSHIP OF HILTON,57004,80603,Mainland,5704,TOWNSHIP OF,HILTON,,,2565,1970-01-01,2017-01-09,2019-04-01,16897,0,0,0,0,
67906753,Single Tier Municipality,96,TOWNSHIP OF TARBUTT,57014,80612,Water,5714,TOWNSHIP OF,TARBUTT,,,2565,1970-01-01,2018-06-14,2019-04-01,16961,0,0,0,0,
67906683,Single Tier Municipality,96,TOWNSHIP OF KERNS,54024,90615,Mainland,5424,TOWNSHIP OF,KERNS,,,2565,1970-01-01,2017-01-09,2019-04-01,16977,0,0,0,0,
67916208,Lower Tier Municipality,95,TOWNSHIP OF LOYALIST,11002,57612,Water,1104,TOWNSHIP OF,LOYALIST,,COUNTY OF LENNOX AND ADDINGTON,2563,1970-01-01,2017-01-09,2019-04-01,16993,0,0,0,0,
67916245,Lower Tier Municipality,95,TOWNSHIP OF WOLLASTON,12054,51619,Mainland,1254,TOWNSHIP OF,WOLLASTON,,COUNTY OF HASTINGS,2563,1970-01-01,2017-01-09,2019-04-01,17025,0,0,0,0,
67916870,Lower Tier Municipality,95,TOWNSHIP OF HORTON,47046,69613,Water,4746,TOWNSHIP OF,HORTON,,COUNTY OF RENFREW,2563,1970-01-01,2017-01-09,2019-04-01,17057,0,0,0,0,
67906815,Single Tier Municipality,96,TOWN OF MARATHON,58059,89403,Islands,5859,TOWN OF,MARATHON,,,2565,2019-04-01,2019-03-27,2019-04-01,17089,0,0,0,0,
67906614,Single Tier Municipality,96,TOWN OF NORTHEASTERN MANITOULIN AND THE ISLANDS,51015,83403,Water,5119,TOWN OF,NORTHEASTERN MANITOULIN AND THE ISLANDS,,,2565,2015-09-25,2017-01-09,2019-04-01,17105,0,0,0,0,
67906732,Single Tier Municipality,96,TOWNSHIP OF VAL RITA-HARTY,56070,81611,Mainland,5670,TOWNSHIP OF,VAL RITA-HARTY,,,2565,1970-01-01,2017-01-09,2019-04-01,17121,0,0,0,0,
67906800,Single Tier Municipality,96,TOWNSHIP OF O'CONNOR,58016,89608,Mainland,5816,TOWNSHIP OF,O'CONNOR,,,2565,1970-01-01,2017-01-09,2019-04-01,17137,0,0,0,0,
67916321,Lower Tier Municipality,95,CITY OF MISSISSAUGA,21005,21102,Water,2105,CITY OF,MISSISSAUGA,,REGIONAL MUNICIPALITY OF PEEL,2563,1970-01-01,2017-01-09,2019-04-01,17169,0,0,0,0,
67906442,Single Tier Municipality,96,CITY OF QUINTE WEST,12010,51104,Islands,1204,CITY OF,QUINTE WEST,,,2565,1970-01-01,2017-01-09,2019-04-01,17185,0,0,0,0,
67906790,Single Tier Municipality,96,TOWNSHIP OF WHITE RIVER,57091,80617,Mainland,5791,TOWNSHIP OF,WHITE RIVER,,,2565,1970-01-01,2017-01-09,2019-04-01,17201,0,0,0,0,
67916627,Lower Tier Municipality,95,TOWN OF SAUGEEN SHORES,41043,41408,Water,4110,TOWN OF,SAUGEEN SHORES,,COUNTY OF BRUCE,2563,1970-01-01,2017-01-09,2019-04-01,17217,0,0,0,0,
67906777,Single Tier Municipality,96,TOWNSHIP OF THE NORTH SHORE,57040,80616,Water,5740,TOWNSHIP OF,THE NORTH SHORE,,,2565,2019-04-01,2019-03-27,2019-04-01,17233,0,0,0,0,
67916228,Lower Tier Municipality,95,TOWN OF DESERONTO,12002,51401,Water,1202,TOWN OF,DESERONTO,,COUNTY OF HASTINGS,2563,1970-01-01,2017-01-09,2019-04-01,17249,0,0,0,0,
67916863,Lower Tier Municipality,95,TOWNSHIP OF ADMASTON/BROMLEY,47041,69631,Mainland,4742,TOWNSHIP OF,ADMASTON/BROMLEY,,COUNTY OF RENFREW,2563,1970-01-01,2017-01-09,2019-04-01,17281,0,0,0,0,
67906565,Single Tier Municipality,96,TOWNSHIP OF MCMURRICH/MONTEITH,49012,86614,Mainland,4912,TOWNSHIP OF,MCMURRICH/MONTEITH,,,2565,1970-01-01,2017-01-09,2019-04-01,17297,0,0,0,0,
67916695,Lower Tier Municipality,95,TOWN OF COLLINGWOOD,43031,70403,Islands,4331,TOWN OF,COLLINGWOOD,,COUNTY OF SIMCOE,2563,1970-01-01,2017-01-09,2019-04-01,17329,0,0,0,0,
67916443,Lower Tier Municipality,95,MUNICIPALITY OF BAYHAM,34003,44609,Water,3401,MUNICIPALITY OF,BAYHAM,,COUNTY OF ELGIN,2563,1970-01-01,2017-01-09,2019-04-01,17361,0,0,0,0,
67916657,Lower Tier Municipality,95,TOWN OF THE BLUE MOUNTAINS,42041,47405,Water,4242,TOWN OF,THE BLUE MOUNTAINS,,COUNTY OF GREY,2563,1970-01-01,2017-01-09,2019-04-01,17393,0,0,0,0,
67906526,Single Tier Municipality,96,TOWNSHIP OF PAPINEAU-CAMERON,48017,85612,Water,4816,TOWNSHIP OF,PAPINEAU-CAMERON,,,2565,1970-01-01,2017-01-09,2019-04-01,17409,0,0,0,0,
67916252,Lower Tier Municipality,95,TOWNSHIP OF CARLOW/MAYO,12067,51625,Mainland,1270,TOWNSHIP OF,CARLOW/MAYO,,COUNTY OF HASTINGS,2563,1970-01-01,2017-01-09,2019-04-01,17441,0,0,0,0,
67916494,Lower Tier Municipality,95,TOWN OF AMHERSTBURG,37025,45409,Water,3729,TOWN OF,AMHERSTBURG,,COUNTY OF ESSEX,2563,1970-01-01,2017-01-09,2019-04-01,17473,0,0,0,0,
67906528,Single Tier Municipality,96,TOWNSHIP OF MATTAWAN,48019,85608,Mainland,4819,TOWNSHIP OF,MATTAWAN,,,2565,1970-01-01,2017-01-09,2019-04-01,17489,0,0,0,0,
67916209,Lower Tier Municipality,95,TOWN OF GREATER NAPANEE,11010,57402,Islands,1121,TOWN OF,GREATER NAPANEE,,COUNTY OF LENNOX AND ADDINGTON,2563,1970-01-01,2017-01-09,2019-04-01,17505,0,0,0,0,
67906453,Single Tier Municipality,96,CITY OF TORONTO,20002,1106,Water,1999,CITY OF,TORONTO,,,2565,1970-01-01,2017-01-09,2019-04-01,17553,0,0,0,0,
67916730,Lower Tier Municipality,95,TOWNSHIP OF TAY,43070,70625,Islands,4353,TOWNSHIP OF,TAY,,COUNTY OF SIMCOE,2563,1970-01-01,2017-01-09,2019-04-01,17617,0,0,0,0,
67916777,Lower Tier Municipality,95,TOWNSHIP OF MUSKOKA LAKES,44053,33603,Islands,4453,TOWNSHIP OF,MUSKOKA LAKES,,DISTRICT MUNICIPALITY OF MUSKOKA,2563,1970-01-01,2017-01-09,2019-04-01,17633,0,0,0,0,
67916594,Lower Tier Municipality,95,TOWNSHIP OF ASHFIELD-COLBORNE-WAWANOSH,40030,52618,Mainland,4070,TOWNSHIP OF,ASHFIELD-COLBORNE-WAWANOSH,,COUNTY OF HURON,2563,2020-12-29,2020-12-29,2020-12-29,28817,0,0,0,0,
67916600,Lower Tier Municipality,95,MUNICIPALITY OF MORRIS-TURNBERRY,40048,52619,Mainland,4060,MUNICIPALITY OF,MORRIS-TURNBERRY,,COUNTY OF HURON,2563,2020-12-29,2020-12-29,2020-12-29,28849,0,0,0,0,
67916431,Lower Tier Municipality,95,TOWNSHIP OF SOUTH-WEST OXFORD,32011,37604,Mainland,3211,TOWNSHIP OF,SOUTH-WEST OXFORD,,COUNTY OF OXFORD,2563,2020-12-29,2020-12-29,2020-12-29,28881,0,0,0,0,
67916138,Lower Tier Municipality,95,TOWNSHIP OF ELIZABETHTOWN-KITLEY,7011,56622,Water,801,TOWNSHIP OF,ELIZABETHTOWN-KITLEY,,UNITED COUNTIES OF LEEDS AND GRENVILLE,2563,2021-03-04,2021-03-04,2021-03-04,29505,0,0,0,0,
67916273,Lower Tier Municipality,95,TOWNSHIP OF HAMILTON,14019,61609,Mainland,1419,TOWNSHIP OF,HAMILTON,,COUNTY OF NORTHUMBERLAND,2563,2021-03-04,2021-03-04,2021-03-04,29537,0,0,0,0,
67916132,Lower Tier Municipality,95,TOWNSHIP OF ELIZABETHTOWN-KITLEY,7011,56622,Islands,801,TOWNSHIP OF,ELIZABETHTOWN-KITLEY,,UNITED COUNTIES OF LEEDS AND GRENVILLE,2563,2021-03-04,2021-03-04,2021-03-04,29553,0,0,0,0,
67906432,Single Tier Municipality,96,CITY OF BROCKVILLE,7015,56101,Water,802,CITY OF,BROCKVILLE,,,2565,2021-03-04,2021-03-04,2021-03-04,29569,0,0,0,0,
67916275,Lower Tier Municipality,95,TOWNSHIP OF HAMILTON,14019,61609,Water,1419,TOWNSHIP OF,HAMILTON,,COUNTY OF NORTHUMBERLAND,2563,2021-03-04,2021-03-04,2021-03-04,29585,0,0,0,0,
