,location_code,name,city,province,covid_site,street,date,X,Y,postal,fsa,type
144,43.0653121-79.1262894Costco,Costco Pharmacy,Niagara Falls,Ontario,Yes,7500 Pin Oak Dr,2021-07-30,43.0653121,-79.1262894,L2H2E9,L2H,Costco
145,43.0671835-79.1196087Walmart,Wal-Mart Pharmacy,Niagara Falls,Ontario,Yes,7481 Oakwood Dr,2024-11-16,43.0671835,-79.1196087,L2E6S5,L2E,Walmart
146,43.0779821-81.3851136Other/Independent,Ilderton Medical Pharmacy,Ilderton,Ontario,Yes,13187 Ilderton Rd Unit 1,2022-01-13,43.0779821,-81.3851136,N0M2A0,N0M,Other/Independent
147,43.0781914-79.09694Other/Independent,Boggio & Mackinnon Pharmacy,Niagara Falls,Ontario,Yes,6680 Drummond Rd,2021-05-23,43.0781914,-79.09694,L2G4P1,L2G,Other/Independent
148,43.079038-79.097672Other/Independent,Falls Pharmacy,Niagara Falls,Ontario,Yes,6635 Drummond Rd,2021-10-30,43.079038,-79.097672,L2G4N4,L2G,Other/Independent
149,43.0886527-79.1028521Rexall,Rexall,Niagara Falls,Ontario,Yes,6484 Lundys Lane,2023-01-21,43.0886527,-79.1028521,L2G1T6,L2G,Rexall
150,43.0900677-79.1045879Shoppers Drug Mart,Shoppers Drug Mart,Niagara Falls,Ontario,Yes,6565 Lundys Lane,2023-11-24,43.0900677,-79.1045879,L2G1V1,L2G,Shoppers Drug Mart
151,43.0969862-82.001092Other/Independent,Forest Pharmacy,Forest,Ontario,Yes,19 King St W,2021-11-17,43.0969862,-82.001092,N0N1J0,N0N,Other/Independent
152,43.0988574-79.5461626Other/Independent,Rx Drug Mart,Smithville,Ontario,Yes,144 Griffin St,2023-04-25,43.0988574,-79.5461626,L0R2A0,L0R,Other/Independent
153,43.099894-79.1242368Shoppers Drug Mart,Shoppers Drug Mart,Niagara Falls,Ontario,Yes,5125 Montrose Rd,2023-11-25,43.099894,-79.1242368,L2H1K7,L2H,Shoppers Drug Mart
154,43.1026318-79.1130428Loblaw,Loblaw Pharmacy,Niagara Falls,Ontario,Yes,6940 Morrison St,2022-03-27,43.1026318,-79.1130428,L2E7K5,L2E,Loblaw
155,43.1184291-79.1231002Other/Independent,Food Basics Pharmacy,Niagara Falls,Ontario,Yes,3770 Montrose Rd,2021-11-13,43.1184291,-79.1231002,L2H3K3,L2H,Other/Independent
156,43.119109-79.1013079Shoppers Drug Mart,Shoppers Drug Mart,Niagara Falls,Ontario,Yes,3701 Portage Rd Unit 1,2023-11-26,43.119109,-79.1013079,L2J2K8,L2J,Shoppers Drug Mart
157,43.1205529-79.8042467Other/Independent,Binbrook Pharmacy,Binbrook,Ontario,Yes,3011 Hwy 56,2021-05-18,43.1205529,-79.8042467,L0R1C0,L0R,Other/Independent
158,43.1297934-80.7629234Shoppers Drug Mart,Shoppers Drug Mart,Woodstock,Ontario,Yes,333 Dundas St,2024-06-28,43.1297934,-80.7629234,N4S1B5,N4S,Shoppers Drug Mart
159,43.1308471-80.7462986Rexall,Rexall,Woodstock,Ontario,Yes,706 Dundas St,2023-04-05,43.1308471,-80.7462986,N4S1E7,N4S,Rexall
160,43.1348419-80.7326153Shoppers Drug Mart,Shoppers Drug Mart,Woodstock,Ontario,Yes,959 Dundas St E,2024-06-27,43.1348419,-80.7326153,N4S1H2,N4S,Shoppers Drug Mart
161,43.1354121-80.7313161Loblaw,Zehrs Pharmacy,Woodstock,Ontario,Yes,969 Dundas St,2025-02-23,43.1354121,-80.7313161,N4S1H2,N4S,Loblaw
162,43.1360847-79.2240958Loblaw,Loblaw Pharmacy,St. Catharines,Ontario,Yes,221 Glendale Ave,2022-04-08,43.1360847,-79.2240958,L2T2K9,L2T,Loblaw
163,43.1360847-79.2240958Walmart,Wal-Mart Pharmacy,St. Catharines,Ontario,Yes,221 Glendale Ave,2024-12-03,43.1360847,-79.2240958,L2T2K9,L2T,Walmart
164,43.1376689-79.2163887Sobeys,Sobeys Pharmacy,St. Catharines,Ontario,Yes,343 Glendale Ave,2024-07-25,43.1376689,-79.2163887,L2T0A1,L2T,Sobeys
165,43.1462285-80.7376451Rexall,Rexall,Woodstock,Ontario,Yes,379 Springbank Ave N,2023-04-04,43.1462285,-80.7376451,N4T1H3,N4T,Rexall
166,43.1513632-80.7719089Other/Independent,Lakeview Pharmacy,Woodstock,Ontario,Yes,805 Vansittart Ave Unit 2,2022-02-16,43.1513632,-80.7719089,N4T0L6,N4T,Other/Independent
167,43.1538816-79.2665606Loblaw,Real Canadian Superstore,St. Catharines,Ontario,Yes,411 Louth St,2022-10-28,43.1538816,-79.2665606,L2S4A2,L2S,Loblaw
168,43.154352-79.2692223Walmart,Wal-Mart Pharmacy,St. Catharines,Ontario,Yes,420 Vansickle Rd,2024-12-04,43.154352,-79.2692223,L2R6P9,L2R,Walmart
169,43.1561634-79.2699316Shoppers Drug Mart,Shoppers Drug Mart,St. Catharines,Ontario,Yes,275 Fourth Ave,2024-02-27,43.1561634,-79.2699316,L2R6P9,L2R,Shoppers Drug Mart
170,43.1631825-81.6836802Other/Independent,Mcintyre Pharmacy,Parkhill,Ontario,Yes,238 Main St,2022-05-15,43.1631825,-81.6836802,N0M2K0,N0M,Other/Independent
171,43.1677441-79.47698Shoppers Drug Mart,Shoppers Drug Mart,Beamsville,Ontario,Yes,5005 Serena Dr,2023-05-26,43.1677441,-79.47698,L0R1B4,L0R,Shoppers Drug Mart
172,43.1712173-80.2495657Loblaw,Drugstore Pharmacy,Brantford,Ontario,Yes,410 Fairview Dr,2021-09-20,43.1712173,-80.2495657,N3R7N7,N3R,Loblaw
173,43.1751473-79.4776831Rexall,Rexall,Beamsville,Ontario,Yes,4486 Ontario St,2022-11-12,43.1751473,-79.4776831,L0R1B5,L0R,Rexall
174,43.1763012-79.7919321Shoppers Drug Mart,Shoppers Drug Mart,Hamilton,Ontario,Yes,2110 Rymal Rd E,2023-08-18,43.1763012,-79.7919321,L0R1P0,L0R,Shoppers Drug Mart
175,43.1813869-80.2786487Loblaw,Loblaw Pharmacy,Brantford,Ontario,Yes,290 King George Rd,2022-03-03,43.1813869,-80.2786487,N3R5L8,N3R,Loblaw
176,43.185202-79.2077514Other/Independent,HealthMax Pharmacy,St. Catharines,Ontario,Yes,366 Bunting Rd Unit 1,2021-12-30,43.185202,-79.2077514,L2M3Y6,L2M,Other/Independent
177,43.1878533-79.5447136Shoppers Drug Mart,Shoppers Drug Mart,Grimsby,Ontario,Yes,150 Main St E,2023-08-06,43.1878533,-79.5447136,L3M1P1,L3M,Shoppers Drug Mart
178,43.1904028-79.2270519Shoppers Drug Mart,Shoppers Drug Mart,St. Catharines,Ontario,Yes,387 Scott St Unit 1,2024-02-28,43.1904028,-79.2270519,L2M3W2,L2M,Shoppers Drug Mart
179,43.1929152-79.8105008Pharmasave,Paramount Pharmasave,Stoney Creek,Ontario,Yes,1795 Stone Church Rd E Unit 5001,2022-08-09,43.1929152,-79.8105008,L8J0B4,L8J,Pharmasave
180,43.1929824-79.8522568Other/Independent,Rymal Gage Pharmacy,Hamilton,Ontario,Yes,905 Rymal Rd E Unit 153,2023-04-27,43.1929824,-79.8522568,L8W3M2,L8W,Other/Independent
181,43.1935743-80.3845238Rexall,Rexall,Paris,Ontario,Yes,72 Grand River St N,2023-02-04,43.1935743,-80.3845238,N3L2M2,N3L,Rexall
182,43.1952799-79.8627461IDA,Sherman IDA Pharmacy,Hamilton,Ontario,Yes,675 Rymal Rd E,2023-05-07,43.1952799,-79.8627461,L8W1B5,L8W,IDA
183,43.1966612-79.567614Shoppers Drug Mart,Shoppers Drug Mart,Grimsby,Ontario,Yes,42 St Andrews Ave Unit 1,2023-08-07,43.1966612,-79.567614,L3M3S2,L3M,Shoppers Drug Mart
184,43.19813-79.8713337Rexall,Rexall,Hamilton,Ontario,Yes,505 Rymal Rd E,2022-12-12,43.19813,-79.8713337,L8W3X1,L8W,Rexall
185,43.199548-79.8396527Rexall,Rexall,Hamilton,Ontario,Yes,1395 Upper Ottawa St,2022-12-14,43.199548,-79.8396527,L8W3L5,L8W,Rexall
186,43.2016524-79.8915437Other/Independent,People's Pharmachoice,Hamilton,Ontario,Yes,30 Rymal Rd E Unit 4,2022-08-16,43.2016524,-79.8915437,L9B1T7,L9B,Other/Independent
187,43.2028274-79.8593455Shoppers Drug Mart,Shoppers Drug Mart,Hamilton,Ontario,Yes,1411 Upper Sherman Ave,2023-08-11,43.2028274,-79.8593455,L8W1C4,L8W,Shoppers Drug Mart
188,43.2045328-79.5945331Loblaw,Real Canadian Superstore,Grimsby,Ontario,Yes,361 S Service Rd,2022-10-18,43.2045328,-79.5945331,L3M4E8,L3M,Loblaw
189,43.2057906-79.8648585Other/Independent,Stonechurch Pharmacy,Hamilton,Ontario,Yes,25 Redmond Dr Unit 3,2024-08-09,43.2057906,-79.8648585,L8W3K7,L8W,Other/Independent
190,43.2099142-79.9263728Other/Independent,Westmount Pharmacy,Hamilton,Ontario,Yes,723 Rymal Rd W Unit 200,2025-01-22,43.2099142,-79.9263728,L9B2N9,L9B,Other/Independent
191,43.21261-80.388815Sobeys,Sobeys Pharmacy,Paris,Ontario,Yes,307 Grand River St N,2024-07-23,43.21261,-80.388815,N3L2N9,N3L,Sobeys
192,43.2152594-79.642842Costco,Costco Pharmacy,Stoney Creek,Ontario,Yes,1330 S Service Rd,2021-08-06,43.2152594,-79.642842,L8E5C5,L8E,Costco
193,43.2153311-79.9893781Loblaw,Drugstore Pharmacy,Ancaster,Ontario,Yes,54 Wilson St W,2021-09-15,43.2153311,-79.9893781,L9G1N2,L9G,Loblaw
194,43.217688-79.919558Rexall,Rexall,Hamilton,Ontario,Yes,930 Upper Paradise Rd 13,2022-12-16,43.217688,-79.919558,L9B2N1,L9B,Rexall
195,43.2178101-79.9894655Shoppers Drug Mart,Shoppers Drug Mart,Ancaster,Ontario,Yes,47 Wilson St W,2023-05-17,43.2178101,-79.9894655,L9G1N1,L9G,Shoppers Drug Mart
196,43.2181555-79.7229733Other/Independent,Supercare Pharmacy,Stoney Creek,Ontario,Yes,410 Hwy 8,2024-08-15,43.2181555,-79.7229733,L8G1G2,L8G,Other/Independent
197,43.220512-79.907289Shoppers Drug Mart,Shoppers Drug Mart,Hamilton,Ontario,Yes,1300 Garth St,2023-08-15,43.220512,-79.907289,L9C4L7,L9C,Shoppers Drug Mart
198,43.222264-79.853132Walmart,Wal-Mart Pharmacy,Hamilton,Ontario,Yes,499 Mohawk Rd E,2024-10-22,43.222264,-79.853132,L8V4L7,L8V,Walmart
199,43.224224-79.748583Loblaw,Loblaw Pharmacy,Stoney Creek,Ontario,Yes,102 Hwy 8,2022-04-09,43.224224,-79.748583,L8G4H3,L8G,Loblaw
200,43.2260651-79.8278359Rexall,Rexall,Hamilton,Ontario,Yes,1119 Fennell Ave,2022-12-15,43.2260651,-79.8278359,L8T1S2,L8T,Rexall
201,43.2263173-79.976931Other/Independent,Rastin's Wilson St. Pharmacy,Ancaster,Ontario,Yes,323 Wilson St E,2022-10-17,43.2263173,-79.976931,L9G4A8,L9G,Other/Independent
202,43.2269103-79.116716Other/Independent,Stone Road Pharmacy,Virgil,Ontario,Yes,1630 Niagara Stone Rd,2024-08-08,43.2269103,-79.116716,L0S1T0,L0S,Other/Independent
203,43.2282066-79.9436102Sobeys,Sobeys Pharmacy,Ancaster,Ontario,Yes,977 Golf Links Rd,2024-07-09,43.2282066,-79.9436102,L9K1K1,L9K,Sobeys
204,43.2298044-79.8792324Other/Independent,Food Basics Pharmacy,Hamilton,Ontario,Yes,751 Upper James St,2021-11-09,43.2298044,-79.8792324,L9C3A1,L9C,Other/Independent
205,43.2300005-79.9469005Costco,Costco Pharmacy,Ancaster,Ontario,Yes,100 Legend Court,2021-07-11,43.2300005,-79.9469005,L9K1J3,L9K,Costco
206,43.2307558-79.7655188Loblaw,Loblaw Pharmacy,Hamilton,Ontario,Yes,75 Centennial Parkway N,2022-03-09,43.2307558,-79.7655188,L8E2P2,L8E,Loblaw
207,43.2307558-79.7655188Shoppers Drug Mart,Shoppers Drug Mart,Hamilton,Ontario,Yes,75 Centennial Parkway N,2023-08-17,43.2307558,-79.7655188,L8E2P2,L8E,Shoppers Drug Mart
208,43.2309821-79.8812206Rexall,Rexall Dell Pharmacy,Hamilton,Ontario,Yes,730 Upper James St,2023-04-06,43.2309821,-79.8812206,L9C2Z9,L9C,Rexall
209,43.2330512-79.9230305Shoppers Drug Mart,Shoppers Drug Mart,Hamilton,Ontario,Yes,801 Mohawk Rd W,2023-08-13,43.2330512,-79.9230305,L9C6C2,L9C,Shoppers Drug Mart
210,43.2333813-79.9010347Other/Independent,Axis Health Care Plus Pharmacy,Hamilton,Ontario,Yes,908 Garth St,2021-05-05,43.2333813,-79.9010347,L9C4L2,L9C,Other/Independent
211,43.2339729-79.9106616Rexall,Rexall,Hamilton,Ontario,Yes,640 Mohawk Rd W Unit 21,2022-12-13,43.2339729,-79.9106616,L9C1X6,L9C,Rexall
212,43.2344404-79.8781618Walmart,Wal-Mart Pharmacy,Hamilton,Ontario,Yes,675 Upper James St,2024-10-21,43.2344404,-79.8781618,L9C2Z5,L9C,Walmart
213,43.2353365-79.7981103Rexall,Rexall,Hamilton,Ontario,Yes,126 Queenston Rd,2022-12-10,43.2353365,-79.7981103,L8K1G4,L8K,Rexall
214,43.2357129-79.1055698Other/Independent,Simpson's Pharmacy,Virgil,Ontario,Yes,1882 Niagara Stone Rd,2024-07-04,43.2357129,-79.1055698,L0S1T0,L0S,Other/Independent
215,43.2369456-80.5525924Other/Independent,Drumbo Pharmacy,Drumbo,Ontario,Yes,4 Wilmot St N,2021-10-08,43.2369456,-80.5525924,N0J1G0,N0J,Other/Independent
216,43.2370533-79.8772574Shoppers Drug Mart,Shoppers Drug Mart,Hamilton,Ontario,Yes,661 Upper James St,2023-08-12,43.2370533,-79.8772574,L9C5R8,L9C,Shoppers Drug Mart
217,43.2414738-79.7536566Walmart,Wal-Mart Pharmacy,Stoney Creek,Ontario,Yes,500 Centennial Parkway N,2024-12-06,43.2414738,-79.7536566,L8E0G2,L8E,Walmart
218,43.2512422-79.8717143Other/Independent,Sutherland's Pharmacy Limited,Hamilton,Ontario,Yes,180 James St S,2024-08-18,43.2512422,-79.8717143,L8P4V1,L8P,Other/Independent
219,43.2512742-79.8519943Rexall,Rexall,Hamilton,Ontario,Yes,447 Main St E,2022-12-09,43.2512742,-79.8519943,L8N1K1,L8N,Rexall
220,43.2516672-79.8165342Other/Independent,Axis Health Care Plus Pharmacy,Hamilton,Ontario,Yes,1079 Barton St E,2021-05-04,43.2516672,-79.8165342,L8L3E2,L8L,Other/Independent
221,43.2521461-79.8140907Walmart,Wal-Mart Pharmacy,Hamilton,Ontario,Yes,1115 Barton St E,2024-10-20,43.2521461,-79.8140907,L8H2V2,L8H,Walmart
222,43.2531598-79.8587006Other/Independent,First Place Pharmacy,Hamilton,Ontario,Yes,350 King St E Unit 117,2021-11-06,43.2531598,-79.8587006,L8N3Y3,L8N,Other/Independent
223,43.2532844-79.8126022Metro,Metro Pharmacy,Hamilton,Ontario,Yes,1161 Barton St E,2022-06-05,43.2532844,-79.8126022,L8H2V2,L8H,Metro
224,43.2540434-79.0719516Other/Independent,Simpson's Apothecary,Niagara On The Lake,Ontario,Yes,233 King St Unit 2,2024-07-03,43.2540434,-79.0719516,L0S1J0,L0S,Other/Independent
225,43.255467-79.9285395Loblaw,Loblaw Pharmacy,Hamilton,Ontario,Yes,1579 Main St W,2022-03-11,43.255467,-79.9285395,L8S1E6,L8S,Loblaw
226,43.257057-79.9422669Shoppers Drug Mart,Shoppers Drug Mart,Dundas,Ontario,Yes,101 Osler Dr Unit 102,2023-07-16,43.257057,-79.9422669,L9H4H4,L9H,Shoppers Drug Mart
227,43.25742-79.919341Shoppers Drug Mart,Shoppers Drug Mart,Hamilton,Ontario,Yes,1341 Main St W,2023-08-14,43.25742,-79.919341,L8S1C6,L8S,Shoppers Drug Mart
228,43.2580116-79.8570702Shoppers Drug Mart,Shoppers Drug Mart,Hamilton,Ontario,Yes,232 Cannon St E,2023-08-16,43.2580116,-79.8570702,L8L0A9,L8L,Shoppers Drug Mart
229,43.2584184-79.8708274Rexall,Rexall,Hamilton,Ontario,Yes,2 King St W Unit 18,2022-12-11,43.2584184,-79.8708274,L8P1A1,L8P,Rexall
230,43.2586788-81.1424016Guardian,Jackson's Guardian Pharmacy,St. Marys,Ontario,Yes,32 Wellington St S,2022-01-21,43.2586788,-81.1424016,N4X1B2,N4X,Guardian
231,43.2614289-79.8895317Loblaw,Loblaw Pharmacy,Hamilton,Ontario,Yes,50 Dundurn St,2022-03-10,43.2614289,-79.8895317,L8P4W3,L8P,Loblaw
232,43.2642759-79.8653946Other/Independent,Marchese Pharmacy,Hamilton,Ontario,Yes,316 James St N,2022-05-10,43.2642759,-79.8653946,L8L1H2,L8L,Other/Independent
233,43.2652442-79.9574344Rexall,Rexall,Dundas,Ontario,Yes,60 Hatt St,2022-11-30,43.2652442,-79.9574344,L9H7T6,L9H,Rexall
234,43.2668435-79.9581774Pharmasave,Pharmasave,Dundas,Ontario,Yes,105 King St W Unit B,2022-09-07,43.2668435,-79.9581774,L9H1V1,L9H,Pharmasave
235,43.2671167-79.959576Shoppers Drug Mart,Shoppers Drug Mart,Dundas,Ontario,Yes,133 King St W,2023-07-15,43.2671167,-79.959576,L9H1V3,L9H,Shoppers Drug Mart
236,43.3062469-79.8548605Other/Independent,Plains Road West Pharmacy,Burlington,Ontario,Yes,29 Plains Rd W,2022-09-29,43.3062469,-79.8548605,L7T1E8,L7T,Other/Independent
237,43.3102882-81.7510959Shoppers Drug Mart,Shoppers Drug Mart,Grand Bend,Ontario,Yes,65 Main St E,2023-08-05,43.3102882,-81.7510959,N0M1T0,N0M,Shoppers Drug Mart
238,43.31922-79.83685Shoppers Drug Mart,Shoppers Drug Mart,Burlington,Ontario,Yes,503 Plains Rd E Unit 501,2023-06-29,43.31922,-79.83685,L7T2E2,L7T,Shoppers Drug Mart
239,43.3308187-79.8060873Other/Independent,Brant Arts Dispensary,Burlington,Ontario,Yes,672 Brant St,2021-06-04,43.3308187,-79.8060873,L7R2H3,L7R,Other/Independent
240,43.3317334-79.8974921Shoppers Drug Mart,Shoppers Drug Mart,Waterdown,Ontario,Yes,25 Hamilton St N,2024-05-25,43.3317334,-79.8974921,L0R2H6,L0R,Shoppers Drug Mart
241,43.336838-79.904292Other/Independent,Waterdown Pharmacy,Waterdown,Ontario,Yes,145 Hamilton St N Unit 4,2025-01-06,43.336838,-79.904292,L8B0Y7,L8B,Other/Independent
242,43.3377649-79.8119893Walmart,Wal-Mart Pharmacy,Burlington,Ontario,Yes,2065 Fairview St,2024-10-11,43.3377649,-79.8119893,L7R0B4,L7R,Walmart
243,43.3398033-79.7856305Shoppers Drug Mart,Shoppers Drug Mart,Burlington,Ontario,Yes,3023 New St,2023-07-04,43.3398033,-79.7856305,L7R1K3,L7R,Shoppers Drug Mart
244,43.3430212-79.8289739Sobeys,Sobeys Pharmacy,Burlington,Ontario,Yes,1250 Brant St,2024-07-13,43.3430212,-79.8289739,L7P1X8,L7P,Sobeys
245,43.3435508-79.8246322Costco,Costco Pharmacy,Burlington,Ontario,Yes,1225 Brant St,2021-07-14,43.3435508,-79.8246322,L7P1X7,L7P,Costco
246,43.3478591-79.8276008Other/Independent,Mount Royal Pharmacy Ltd,Burlington,Ontario,Yes,2047 Mount Forest Dr,2022-06-25,43.3478591,-79.8276008,L7P1H4,L7P,Other/Independent
247,43.3485131-79.7935979Shoppers Drug Mart,Shoppers Drug Mart,Burlington,Ontario,Yes,777 Guelph Line Unit D001,2023-06-26,43.3485131,-79.7935979,L7R3N2,L7R,Shoppers Drug Mart
248,43.3564259-79.8419291Rexall,Rexall,Burlington,Ontario,Yes,2201 Brant St,2022-11-25,43.3564259,-79.8419291,L7P3N8,L7P,Rexall
249,43.3569058-80.2892944Loblaw,Zehrs Pharmacy,Cambridge,Ontario,Yes,200 Franklin Blvd,2025-02-16,43.3569058,-80.2892944,N1R5S6,N1R,Loblaw
250,43.3578908-79.8441173Shoppers Drug Mart,Shoppers Drug Mart,Burlington,Ontario,Yes,2211 Brant St,2023-06-27,43.3578908,-79.8441173,L7P0A1,L7P,Shoppers Drug Mart
251,43.3592744-80.2940617Shoppers Drug Mart,Shoppers Drug Mart,Cambridge,Ontario,Yes,115 Dundas St Unit 1,2023-07-05,43.3592744,-80.2940617,N1R5T8,N1R,Shoppers Drug Mart
252,43.3625826-81.4825624Guardian,Exeter Guardian Pharmacy,Exeter,Ontario,Yes,44 Thames Rd E Unit 38,2021-10-26,43.3625826,-81.4825624,N0M1S3,N0M,Guardian
253,43.363415-81.481237Loblaw,Drug Store Pharmacy,Exeter,Ontario,Yes,62 Thames Rd E,2021-09-07,43.363415,-81.481237,N0M1S3,N0M,Loblaw
254,43.3666421-79.7537442Shoppers Drug Mart,Shoppers Drug Mart,Burlington,Ontario,Yes,4524 New St,2023-07-03,43.3666421,-79.7537442,L7L2X8,L7L,Shoppers Drug Mart
255,43.3667792-79.8224957Loblaw,Loblaw Pharmacy,Burlington,Ontario,Yes,2025 Guelph Line,2022-03-06,43.3667792,-79.8224957,L7P4M8,L7P,Loblaw
256,43.3678203-79.7535689Rexall,Rexall,Burlington,Ontario,Yes,5061 New St,2022-11-26,43.3678203,-79.7535689,L7L1V2,L7L,Rexall
257,43.3681307-79.7328835Shoppers Drug Mart,Shoppers Drug Mart,Burlington,Ontario,Yes,5353 Lakeshore Rd,2023-06-28,43.3681307,-79.7328835,L7L1C8,L7L,Shoppers Drug Mart
258,43.3692303-79.7534813Loblaw,Loblaw Pharmacy,Burlington,Ontario,Yes,5111 New St,2022-03-04,43.3692303,-79.7534813,L7L1V2,L7L,Loblaw
259,43.3704628-80.7035088Loblaw,Loblaw Pharmacy,New Hamburg,Ontario,Yes,1540 Haysville Rd,2022-03-25,43.3704628,-80.7035088,N3A0A2,N3A,Loblaw
260,43.3727994-79.8093304Shoppers Drug Mart,Shoppers Drug Mart,Burlington,Ontario,Yes,1450 Headon Rd,2023-06-25,43.3727994,-79.8093304,L7M3Z5,L7M,Shoppers Drug Mart
261,43.3744364-79.8363271Rexall,Rexall,Burlington,Ontario,Yes,2400 Guelph Line,2022-11-24,43.3744364,-79.8363271,L7P4M7,L7P,Rexall
262,43.376365-80.3245312Other/Independent,Med Health Pharmacy,Cambridge,Ontario,Yes,614 Coronation Blvd,2022-05-18,43.376365,-80.3245312,N1R3E8,N1R,Other/Independent
263,43.3783041-79.8062103Other/Independent,Mountainside Pharmacy,Burlington,Ontario,Yes,1900 Walkers Line,2022-06-26,43.3783041,-79.8062103,L7M4W5,L7M,Other/Independent
264,43.3788772-80.9981496Other/Independent,West End Pharmacy,Stratford,Ontario,Yes,426 Huron St,2025-01-18,43.3788772,-80.9981496,N5A5T7,N5A,Other/Independent
265,43.3819193-80.4276536Other/Independent,Doon Mills Pharmacy,Kitchener,Ontario,Yes,260 Doon S Dr Unit 4,2021-08-31,43.3819193,-80.4276536,N2P2L8,N2P,Other/Independent
266,43.389663-80.3465977Shoppers Drug Mart,Shoppers Drug Mart,Cambridge,Ontario,Yes,1500 King St E,2023-07-06,43.389663,-80.3465977,N3H3R5,N3H,Shoppers Drug Mart
267,43.390191-80.3459921Other/Independent,Bishop Pharmacy Pharmachoice,Cambridge,Ontario,Yes,1515 King St E Unit 111,2021-05-20,43.390191,-80.3459921,N3H3R6,N3H,Other/Independent
268,43.3903468-80.3143557Rexall,Rexall,Cambridge,Ontario,Yes,350 Conestoga Blvd,2022-11-27,43.3903468,-80.3143557,N1R7L7,N1R,Rexall
269,43.3922581-79.7937754Metro,Metro Pharmacy,Burlington,Ontario,Yes,2010 Appleby Line,2022-06-03,43.3922581,-79.7937754,L7L6M6,L7L,Metro
270,43.393728-79.823521Shoppers Drug Mart,Shoppers Drug Mart,Burlington,Ontario,Yes,3051 Walkers Line,2023-06-30,43.393728,-79.823521,L7M0W3,L7M,Shoppers Drug Mart
271,43.3939692-80.3163143Loblaw,Zehrs Pharmacy,Cambridge,Ontario,Yes,400 Conestoga Blvd,2025-02-15,43.3939692,-80.3163143,N1R7L7,N1R,Loblaw
272,43.3939871-80.4319583Shoppers Drug Mart,Shoppers Drug Mart,Kitchener,Ontario,Yes,123 Pioneer Dr,2023-09-11,43.3939871,-80.4319583,N2P2A3,N2P,Shoppers Drug Mart
273,43.3954137-79.7122048Rexall,Rexall,Oakville,Ontario,Yes,2441 Lakeshore Rd W Unit 2,2023-01-23,43.3954137,-79.7122048,L6L1H6,L6L,Rexall
274,43.3967271-80.3613628Other/Independent,Preston Medical Pharmacy,Cambridge,Ontario,Yes,125 Waterloo St S,2022-10-06,43.3967271,-80.3613628,N3H1N3,N3H,Other/Independent
275,43.3969689-80.3442712Other/Independent,Langs Medical Pharmacy,Cambridge,Ontario,Yes,1145 Concession Rd,2022-02-17,43.3969689,-80.3442712,N3H4L5,N3H,Other/Independent
276,43.3972487-79.7970157Shoppers Drug Mart,Shoppers Drug Mart,Burlington,Ontario,Yes,2080 Appleby Line,2023-07-02,43.3972487,-79.7970157,L7L6M6,L7L,Shoppers Drug Mart
277,43.3987469-79.7074274Shoppers Drug Mart,Shoppers Drug Mart,Oakville,Ontario,Yes,2297 Lakeshore Rd W,2023-12-12,43.3987469,-79.7074274,L6L1H2,L6L,Shoppers Drug Mart
278,43.4042065-80.6696421Other/Independent,Baden Village Pharmacy,Baden,Ontario,Yes,18 Snyders Rd Unit 6A,2021-05-06,43.4042065,-80.6696421,N3A0A7,N3A,Other/Independent
279,43.4051209-79.8074362Other/Independent,Millcroft Pharmacy,Burlington,Ontario,Yes,2500 Appleby Line Unit D10,2022-06-19,43.4051209,-79.8074362,L7L0A2,L7L,Other/Independent
280,43.4055824-80.5012615Other/Independent,Williamsburg Pharmacy,Kitchener,Ontario,Yes,1187 Fischer Hallman Rd Unit 440,2025-02-02,43.4055824,-80.5012615,N2E4H9,N2E,Other/Independent
281,43.4055824-80.5012615Sobeys,Sobeys Pharmacy,Kitchener,Ontario,Yes,1187 Fischer Hallman Rd,2024-07-16,43.4055824,-80.5012615,N2E4H9,N2E,Sobeys
282,43.4061743-79.8116101Walmart,Wal-Mart Pharmacy,Burlington,Ontario,Yes,4515 Dundas St W,2024-10-12,43.4061743,-79.8116101,L7M5B4,L7M,Walmart
283,43.4070955-79.8043495Loblaw,Loblaw Pharmacy,Burlington,Ontario,Yes,2515 Appleby Line,2022-03-05,43.4070955,-79.8043495,L7L0B6,L7L,Loblaw
284,43.4073556-80.3914382Costco,Costco Pharmacy,Kitchener,Ontario,Yes,4438 King St E,2021-07-21,43.4073556,-80.3914382,N2P2G4,N2P,Costco
285,43.4079555-79.8085515Shoppers Drug Mart,Shoppers Drug Mart,Burlington,Ontario,Yes,3035 Appleby Line,2023-07-01,43.4079555,-79.8085515,L7M0V7,L7M,Shoppers Drug Mart
286,43.4085419-80.3254622Walmart,Wal-Mart Pharmacy,Cambridge,Ontario,Yes,22 Pinebush Rd,2024-10-13,43.4085419,-80.3254622,N1R8A9,N1R,Walmart
287,43.4126787-79.7061473Shoppers Drug Mart,Shoppers Drug Mart,Oakville,Ontario,Yes,1515 Rebecca St,2023-12-15,43.4126787,-79.7061473,L6L5H8,L6L,Shoppers Drug Mart
288,43.4136656-80.4722297Other/Independent,Country Hills Pharmacy,Kitchener,Ontario,Yes,153 Country Hill Dr Unit 5,2021-08-14,43.4136656,-80.4722297,N2E2G7,N2E,Other/Independent
289,43.4162985-80.5121036Walmart,Wal-Mart Pharmacy,Kitchener,Ontario,Yes,1400 Ottawa St S,2024-10-27,43.4162985,-80.5121036,N2E4E2,N2E,Walmart
